ticket_id,fecha_creacion,fecha_resolucion,categoria,prioridad,sucursal,doctor_asignado_id,horas_resolucion,cumple_sla,reabierto,comentario
204,2024-08-08 04:55:47,2024-08-17 12:32:34,Sugerencia,baja,Este,18,223.6,0,1,
205,2024-03-19 11:34:55,2024-03-20 12:10:15,Reclamo,alta,Sur,8,24.6,1,0,
206,2024-11-08 15:34:54,2024-11-08 16:13:55,Petición,media,Norte,4,0.7,1,0,
207,2024-02-24 03:18:59,2024-02-24 10:28:44,Petición,media,Este,2,7.2,1,0,
208,2024-09-16 13:44:19,2024-09-17 15:09:14,Reclamo,alta,Oeste,12,25.4,1,0,
209,2024-12-19 11:11:02,2024-12-19 11:50:14,Sugerencia,baja,Norte,19,0.7,1,0,
210,2024-05-24 15:06:05,2024-05-24 19:29:36,Queja,alta,Sur,3,4.4,1,0,
211,2024-01-18 20:48:26,2024-01-19 19:03:27,Queja,alta,Este,16,22.3,1,0,
212,2024-04-19 01:50:40,2024-04-24 20:50:15,Sugerencia,baja,Centro,9,139.0,1,0,
213,2024-10-26 07:59:06,2024-10-31 23:38:09,Sugerencia,baja,Norte,10,135.7,1,0,
214,2024-03-04 11:04:52,2024-03-05 23:29:58,Sugerencia,baja,Oeste,12,36.4,1,0,
215,2024-12-13 12:21:58,2024-12-19 15:14:09,Sugerencia,baja,Centro,9,146.9,1,0,
216,2024-11-07 22:18:26,2024-11-09 01:41:34,Sugerencia,baja,Este,16,27.4,1,0,
217,2024-07-21 22:09:17,2024-07-22 06:49:50,Reclamo,alta,Norte,19,8.7,1,0,
218,2024-07-19 19:03:32,2024-07-23 12:57:19,Petición,media,Oeste,13,89.9,1,0,
219,2024-02-04 13:47:36,2024-02-08 00:42:37,Petición,media,Norte,20,82.9,1,0,"Casa nos práctica horas. Distintos amor origen siquiera comunicación.
Como tiene rodríguez paz. Ella hija costa ellos."
220,2024-01-23 06:10:35,2024-01-25 05:31:41,Reclamo,alta,Sur,8,47.4,1,0,
221,2024-04-12 02:50:15,2024-04-13 01:59:42,Queja,alta,Norte,20,23.2,1,0,"Nuestro electoral próximo blanco chile produce. Mayo ellas conjunto gonzález esfuerzo carácter.
Fueron tuvo estados cama diferencia. Pasó mes últimos experiencia. Animales mundo lucha público cámara."
222,2024-11-29 14:27:53,2024-11-30 13:52:44,Queja,alta,Norte,4,23.4,1,0,
223,2024-01-11 07:05:22,2024-01-11 09:00:34,Reclamo,alta,Sur,15,1.9,1,0,
224,2024-09-12 16:54:45,2024-09-13 05:43:02,Queja,alta,Sur,3,12.8,1,0,
225,2024-12-11 20:36:52,2024-12-13 05:10:04,Sugerencia,baja,Oeste,6,32.6,1,0,Contrario social vuelve razones. Gracias tienen esta hay clase al estaban. Asimismo dice momento región grado exterior.
226,2024-06-26 19:52:19,2024-06-27 02:35:23,Reclamo,alta,Sur,17,6.7,1,0,
227,2024-04-25 19:24:09,2024-04-30 00:27:23,Queja,alta,Centro,9,101.1,0,1,Plazo posible izquierda tienen partir crecimiento mientras metros. Presencia afirmó peor este clase distintas arriba. Pensar contra necesidad mercado después.
228,2024-02-07 00:30:51,2024-02-07 12:20:51,Reclamo,alta,Norte,4,11.8,1,0,
229,2024-06-24 00:19:33,2024-06-26 15:44:12,Queja,alta,Oeste,13,63.4,0,1,
230,2024-11-11 09:05:03,2024-11-15 21:29:18,Sugerencia,baja,Norte,1,108.4,1,0,
231,2024-08-25 14:29:36,2024-08-27 05:47:27,Reclamo,alta,Centro,9,39.3,1,0,"Interés atrás ya lo. Marzo e embargo zona consecuencia.
Orden hospital aparece especie. Semanas nunca dicen luego año aún. Fondo palabra particular televisión línea."
232,2024-08-07 01:53:16,2024-08-07 19:49:21,Reclamo,alta,Norte,4,17.9,1,0,
233,2024-03-13 21:09:04,2024-03-14 15:29:39,Reclamo,alta,Norte,20,18.3,1,0,
234,2024-01-10 09:26:40,2024-01-13 23:41:55,Sugerencia,baja,Norte,10,86.3,1,0,
235,2024-03-03 08:29:23,2024-03-03 22:54:20,Petición,media,Este,2,14.4,1,0,
236,2024-04-16 12:16:06,2024-04-20 22:51:03,Petición,media,Sur,8,106.6,1,0,
237,2024-01-30 21:45:36,2024-02-01 16:00:23,Sugerencia,baja,Oeste,12,42.2,1,0,"Memoria aquellos vio nombre dónde. Cosas considera único medida muerte bueno.
Manuel debe diario gran existencia. Idea estuvo guerra así saber recursos peor."
238,2024-08-16 22:30:05,2024-08-17 01:44:30,Sugerencia,baja,Norte,19,3.2,1,0,
239,2024-10-31 10:47:13,2024-11-06 07:49:58,Sugerencia,baja,Norte,4,141.0,1,0,
240,2024-04-04 03:05:04,2024-04-04 08:07:08,Reclamo,alta,Este,2,5.0,1,0,
241,2024-11-28 10:38:50,2024-12-14 13:18:34,Sugerencia,baja,Sur,8,386.7,0,1,
242,2024-11-29 16:09:49,2024-12-02 15:00:56,Reclamo,alta,Este,2,70.9,0,1,
243,2024-01-25 11:01:28,2024-02-07 13:53:34,Sugerencia,baja,Sur,3,314.9,0,0,
244,2024-05-21 15:44:54,2024-05-22 05:00:46,Reclamo,alta,Sur,8,13.3,1,0,Paso muchas edad instituciones llegado natural recursos. Poco días sol b buscar mundo. Contrario mundo maría menor.
245,2024-02-05 20:23:03,2024-02-05 20:48:27,Queja,alta,Sur,3,0.4,1,0,
246,2024-11-13 03:33:51,2024-11-15 14:28:44,Queja,alta,Sur,8,58.9,0,1,Animales paz tales todavía dado. He bajo suerte construcción.
247,2024-01-12 03:44:00,2024-01-14 01:44:47,Petición,media,Centro,9,46.0,1,0,
248,2024-05-15 22:48:31,2024-05-19 00:17:18,Queja,alta,Este,18,73.5,0,1,
249,2024-08-04 19:49:18,2024-08-12 20:06:40,Petición,media,Norte,5,192.3,0,0,
250,2024-03-05 19:37:59,2024-03-11 00:43:42,Petición,media,Oeste,6,125.1,0,1,
251,2024-11-13 17:24:41,2024-11-14 18:17:05,Petición,media,Sur,3,24.9,1,0,"Puesto tenía vio deja francia verdad saber. Adelante libros ejemplo países. Viene siglo dirección lo libros. Soy esto cuenta.
Través puerto largo arriba sangre."
252,2024-04-11 01:30:43,2024-04-12 12:34:43,Petición,media,Sur,15,35.1,1,0,"Días ideas revolución puerto chile. Minutos respecto madrid sus serie equipo primeras producción.
Río miguel manera artículo horas presente memoria violencia."
253,2024-02-12 23:45:56,2024-02-18 06:01:27,Petición,media,Sur,17,126.3,0,0,
254,2024-01-20 14:12:36,2024-01-22 10:35:55,Sugerencia,baja,Oeste,13,44.4,1,0,
255,2024-08-19 13:18:55,2024-08-20 15:09:39,Sugerencia,baja,Sur,3,25.8,1,0,
256,2024-07-30 19:32:34,2024-07-31 12:09:08,Queja,alta,Sur,3,16.6,1,0,
257,2024-08-14 12:56:06,2024-08-17 20:01:49,Reclamo,alta,Oeste,13,79.1,0,1,
258,2024-06-21 08:38:39,2024-06-28 00:17:48,Sugerencia,baja,Norte,4,159.7,1,0,
259,2024-03-12 00:12:13,2024-03-12 20:04:11,Queja,alta,Este,14,19.9,1,0,
260,2024-02-13 17:35:15,2024-02-13 19:56:30,Reclamo,alta,Sur,15,2.4,1,0,Dicho han salida hoy punto fondo apoyo. Mejor pregunta mujer aunque luz diversas seguridad. En nosotros pequeño veces.
261,2024-01-06 03:18:56,2024-01-07 00:30:22,Reclamo,alta,Este,14,21.2,1,0,
262,2024-04-27 14:35:13,2024-05-01 10:04:53,Queja,alta,Este,16,91.5,0,0,
263,2024-10-31 03:04:59,2024-10-31 06:47:12,Reclamo,alta,Norte,5,3.7,1,0,
264,2024-03-10 13:27:07,2024-03-11 06:21:30,Reclamo,alta,Norte,4,16.9,1,0,"Conocimiento importante marco cosa antes jefe largo él.
Siguientes existe económica pública principio.
N aire dejó nunca violencia habla. Desarrollo principales millones."
265,2024-08-04 18:46:29,2024-08-17 05:47:28,Sugerencia,baja,Este,2,299.0,0,1,
266,2024-01-18 12:07:58,2024-01-19 22:33:54,Queja,alta,Norte,5,34.4,1,0,
267,2024-02-09 11:04:25,2024-02-13 12:55:27,Petición,media,Oeste,12,97.9,1,0,
268,2024-11-01 04:24:40,2024-11-02 06:19:09,Reclamo,alta,Norte,19,25.9,1,0,
269,2024-01-18 14:32:20,2024-01-20 04:07:11,Petición,media,Norte,20,37.6,1,0,"Sector ayer través precisamente aún radio. Casos pocos pocos.
Teatro hoy s contra escuela unos estos forma. Color diferencia principios teoría últimos."
270,2024-11-26 05:52:02,2024-11-26 13:08:33,Reclamo,alta,Norte,1,7.3,1,0,"Vuelve equipo actividad menos pueden son cabeza. Ir mayor ocasión recuerdo del lugar.
Últimos alto parecía sectores tres sala. Estos ciento cara g."
271,2024-12-21 07:22:28,2024-12-22 20:46:52,Reclamo,alta,Sur,11,37.4,1,0,
272,2024-02-17 16:32:26,2024-02-19 10:55:19,Queja,alta,Norte,19,42.4,1,0,
273,2024-12-01 22:41:10,2024-12-08 14:16:55,Petición,media,Sur,3,159.6,0,1,
274,2024-02-11 05:19:56,2024-02-13 12:57:12,Reclamo,alta,Oeste,6,55.6,0,0,Muy información seguridad especie viene materia. Éxito posible club instituciones juego crecimiento secretario. Pocos relación van poner buen fútbol.
275,2024-04-25 08:41:56,2024-04-26 03:38:03,Queja,alta,Oeste,6,18.9,1,0,
276,2024-12-23 22:40:32,2024-12-25 23:39:37,Petición,media,Centro,9,49.0,1,0,
277,2024-09-29 00:17:35,2024-10-06 06:58:34,Sugerencia,baja,Este,14,174.7,0,0,
278,2024-01-07 11:39:27,2024-01-10 20:37:30,Petición,media,Norte,10,81.0,1,0,
279,2024-05-27 06:07:53,2024-05-28 07:56:12,Reclamo,alta,Este,2,25.8,1,0,"Pasa mira enero pablo oficial recuerdo cuales.
Dios han horas ninguna derechos quizá. Vivir dios grupos país amigos que igual. Hacen puerta forma aun siguiente."
280,2024-07-20 22:15:45,2024-07-25 03:07:11,Petición,media,Norte,1,100.9,1,0,Educación universidad distintas nueva común marcha además obras. Teatro varios razones capital color autoridades final hijo. Blanca grupos españa barcelona i actitud.
281,2024-08-20 11:02:46,2024-08-22 11:33:37,Queja,alta,Centro,9,48.5,0,1,
282,2024-09-16 06:41:23,2024-09-18 00:50:45,Sugerencia,baja,Oeste,6,42.2,1,0,
283,2024-10-04 16:23:21,2024-10-05 03:57:25,Queja,alta,Sur,17,11.6,1,0,
284,2024-07-24 05:34:28,2024-07-24 07:50:45,Reclamo,alta,Sur,3,2.3,1,0,Semanas seguro pie aparece banco marco libertad. Recursos sus decir. Nuestro dejó va unidos. Algunos nos programas cualquier encuentra.
285,2024-06-10 17:14:21,2024-06-14 23:10:51,Sugerencia,baja,Norte,1,101.9,1,0,
286,2024-03-23 07:48:17,2024-03-23 08:39:30,Reclamo,alta,Norte,19,0.9,1,0,
287,2024-08-19 07:59:13,2024-08-21 23:36:20,Sugerencia,baja,Norte,10,63.6,1,0,
288,2024-09-15 23:37:05,2024-09-16 20:39:22,Reclamo,alta,Oeste,6,21.0,1,0,
289,2024-05-14 05:24:43,2024-05-14 13:18:36,Reclamo,alta,Sur,3,7.9,1,0,
290,2024-08-02 18:15:20,2024-08-07 01:13:16,Sugerencia,baja,Norte,19,103.0,1,0,
291,2024-09-26 12:49:20,2024-09-26 13:28:58,Reclamo,alta,Sur,11,0.7,1,0,"Cuanto nueva acto ciudad cuenta. Algo dos dar muerte va u y.
Son propuesta rey lejos. Debido pocos investigación pedro últimos programas algún hizo. Políticos llegado medio ministerio."
292,2024-08-22 10:14:08,2024-08-22 13:07:20,Petición,media,Sur,17,2.9,1,0,
293,2024-12-01 06:59:59,2024-12-02 22:01:56,Queja,alta,Oeste,12,39.0,1,0,"Acto semana profesional. Hubiera televisión tú ii.
Precio medida había pp será ésta siguientes. R lejos época formas. Grande lejos señora espacio estado."
294,2024-05-22 04:02:10,2024-05-22 13:03:05,Queja,alta,Sur,8,9.0,1,0,
295,2024-02-13 04:21:30,2024-02-13 07:10:01,Queja,alta,Norte,20,2.8,1,0,"Parte humanos muy sueño últimos jefe junto radio.
Da jorge ningún unidad. Soy época pues. Europea parís tierra económico director mucha. Constitución un temas trabajo también pedro."
296,2024-06-17 08:40:59,2024-06-19 23:28:00,Petición,media,Oeste,6,62.8,1,0,
297,2024-07-19 15:03:43,2024-07-27 17:45:08,Sugerencia,baja,Norte,19,194.7,0,1,Obra cuatro salir marzo. Además bastante menos objeto busca algún.
298,2024-07-20 08:38:42,2024-07-20 14:20:21,Reclamo,alta,Norte,5,5.7,1,0,
299,2024-03-05 03:44:47,2024-03-06 04:00:27,Reclamo,alta,Centro,9,24.3,1,0,
300,2024-08-09 10:03:30,2024-08-09 16:22:59,Petición,media,Norte,10,6.3,1,0,
301,2024-11-03 06:06:23,2024-11-03 07:09:52,Reclamo,alta,Norte,10,1.1,1,0,"Tipo conocimiento objetivo principales área parís blanco. Dejar carrera grandes todo hombres vio televisión tomar.
Tema socialista función asociación españa economía. Servicio carácter medidas sueño."
302,2024-12-19 11:32:48,2024-12-21 20:10:10,Petición,media,Norte,20,56.6,1,0,
303,2024-08-19 06:02:48,2024-08-21 23:13:14,Petición,media,Sur,15,65.2,1,0,
304,2024-04-09 19:49:08,2024-04-10 21:11:26,Queja,alta,Sur,11,25.4,1,0,
305,2024-09-27 19:07:44,2024-10-01 01:34:43,Petición,media,Sur,15,78.4,1,0,"Más había pedro va pueda son. Algunos aquí material mundial camino septiembre oficial.
Habían teatro aquellos resultados. S elecciones producto mejores frente."
306,2024-11-16 09:06:47,2024-11-20 02:38:27,Reclamo,alta,Sur,3,89.5,0,1,
307,2024-07-12 23:19:34,2024-07-16 15:19:13,Sugerencia,baja,Sur,15,88.0,1,0,
308,2024-10-01 14:52:35,2024-10-02 01:48:06,Reclamo,alta,Oeste,12,10.9,1,0,
309,2024-02-04 00:20:38,2024-02-05 07:35:08,Reclamo,alta,Norte,20,31.2,1,0,
310,2024-08-28 16:16:45,2024-08-28 23:20:35,Reclamo,alta,Sur,3,7.1,1,0,
311,2024-11-25 05:23:11,2024-11-27 19:51:50,Sugerencia,baja,Norte,10,62.5,1,0,Presenta características suelo. Europa temas ve empresas diversos resultados llega. Izquierda construcción pequeño ve país españa.
312,2024-05-29 05:28:58,2024-05-29 07:06:55,Queja,alta,Sur,11,1.6,1,0,
313,2024-02-08 21:40:08,2024-02-08 22:24:01,Reclamo,alta,Norte,10,0.7,1,0,
314,2024-06-04 12:23:13,2024-06-21 13:52:10,Sugerencia,baja,Norte,5,409.5,0,1,
315,2024-08-01 15:50:34,2024-08-03 14:10:53,Reclamo,alta,Norte,5,46.3,1,0,"Espacio condiciones muchas análisis mitad barcelona programas. Cual estudios atención vuelve común juez hijo.
Actitud deben ambiente estas. Universidad llegado creación cuyo tiempos."
316,2024-06-21 03:49:02,2024-06-24 17:50:05,Petición,media,Este,14,86.0,1,0,
317,2024-08-07 02:09:00,2024-08-07 17:02:53,Reclamo,alta,Oeste,6,14.9,1,0,
318,2024-02-02 04:06:44,2024-02-03 00:27:04,Sugerencia,baja,Norte,7,20.3,1,0,
319,2024-04-06 00:41:09,2024-04-06 14:37:19,Petición,media,Norte,10,13.9,1,0,
320,2024-05-15 08:30:56,2024-05-16 08:22:26,Petición,media,Sur,11,23.9,1,0,
321,2024-08-10 07:05:34,2024-08-13 17:47:24,Sugerencia,baja,Norte,5,82.7,1,0,"Cuyo políticos espera rey deseo mejores. Media dice lucha película maría ya favor. Derecha debido pie total bastante hicieron tan.
M comisión plan dólares efectos bien. Resto artículo estudios b."
322,2024-07-28 20:04:13,2024-07-29 20:40:12,Queja,alta,Sur,15,24.6,1,0,
323,2024-09-10 09:07:14,2024-09-11 12:10:19,Queja,alta,Sur,15,27.1,1,0,Atención unas buena características argentina aun pregunta. Ante donde económico afirmó existen proceso mal. Justicia del octubre relación tres pie.
324,2024-02-08 22:35:53,2024-02-10 14:32:37,Sugerencia,baja,Sur,8,39.9,1,0,
325,2024-12-01 20:50:52,2024-12-16 12:58:01,Sugerencia,baja,Norte,7,352.1,0,1,
326,2024-09-03 16:06:51,2024-09-05 00:17:16,Reclamo,alta,Oeste,13,32.2,1,0,
327,2024-08-30 03:35:41,2024-08-31 01:19:47,Queja,alta,Norte,7,21.7,1,0,
328,2024-08-12 01:07:27,2024-08-13 01:06:40,Reclamo,alta,Este,2,24.0,1,0,"Sueño acción mal. Dolor investigación líder profesional problema países administración. Próximo relaciones visita.
Esas oro riesgo cara hacia dólares mal.
Pie tampoco mundo."
329,2024-10-19 00:19:41,2024-10-20 21:00:03,Petición,media,Sur,17,44.7,1,0,
330,2024-09-26 13:37:40,2024-09-26 20:19:17,Queja,alta,Centro,9,6.7,1,0,
331,2024-06-21 15:21:58,2024-06-24 05:35:47,Sugerencia,baja,Sur,3,62.2,1,0,
332,2024-01-04 13:20:32,2024-01-12 20:49:39,Sugerencia,baja,Oeste,12,199.5,0,1,
333,2024-06-02 20:31:15,2024-06-02 20:56:16,Queja,alta,Oeste,13,0.4,1,0,
334,2024-02-19 01:58:19,2024-02-19 12:23:10,Petición,media,Sur,11,10.4,1,0,Banco mal efecto obra puso hasta según. Todos cuba nuestros origen. Mayores carlos total vamos supuesto palabras demás. Santiago pablo dentro fuentes suelo pueden.
335,2024-11-05 20:22:14,2024-11-05 21:20:13,Reclamo,alta,Norte,5,1.0,1,0,
336,2024-01-27 00:58:26,2024-01-27 06:28:49,Sugerencia,baja,Norte,5,5.5,1,0,
337,2024-02-29 03:06:55,2024-03-04 19:35:03,Petición,media,Sur,3,112.5,1,0,
338,2024-03-24 07:11:20,2024-03-25 17:31:08,Queja,alta,Este,18,34.3,1,0,
339,2024-04-25 15:51:12,2024-04-29 05:30:30,Sugerencia,baja,Norte,4,85.7,1,0,
340,2024-04-16 08:16:53,2024-04-16 14:55:08,Petición,media,Este,2,6.6,1,0,
341,2024-04-07 15:03:29,2024-04-10 11:36:13,Sugerencia,baja,Sur,3,68.5,1,0,Mucha práctica diversos actitud políticos. Idea tras o fernando pocos concepto i. Fuera servicio sido obstante.
342,2024-11-11 10:45:08,2024-11-13 10:19:23,Petición,media,Sur,17,47.6,1,0,Comenzó hacen hombre siguientes resultado principal cara. Siendo pensar banco armas resultados importante día. Condiciones carlos podía de sala.
343,2024-06-08 13:03:06,2024-06-08 16:42:22,Reclamo,alta,Este,14,3.7,1,0,
344,2024-04-01 05:05:23,2024-04-04 05:50:47,Sugerencia,baja,Oeste,6,72.8,1,0,
345,2024-09-17 22:51:24,2024-09-18 13:16:09,Reclamo,alta,Sur,3,14.4,1,0,
346,2024-08-23 18:52:45,2024-08-27 02:03:00,Petición,media,Oeste,13,79.2,1,0,
347,2024-10-29 09:01:09,2024-11-02 22:04:20,Sugerencia,baja,Oeste,12,109.1,1,0,
348,2024-03-21 12:23:22,2024-03-21 15:22:55,Petición,media,Oeste,12,3.0,1,0,
349,2024-01-29 21:52:38,2024-01-31 10:51:08,Petición,media,Norte,19,37.0,1,0,
350,2024-08-16 05:49:46,2024-08-19 05:55:02,Petición,media,Oeste,12,72.1,1,0,Cuestión tiempos verdad miedo pasó barcelona adelante josé. General ninguna grupos i siguiente. Al está presente fin antes siglo.
351,2024-01-27 01:19:47,2024-01-27 21:20:41,Queja,alta,Sur,15,20.0,1,0,
352,2024-06-20 14:29:08,2024-06-22 04:56:08,Queja,alta,Norte,5,38.4,1,0,"Vuelta técnica casa llega relación. Gente afirmó dentro campaña sí iglesia.
Razón rosa obstante primer fernando mayores resto. Último silencio dentro mucha."
353,2024-02-02 15:50:38,2024-02-07 14:10:58,Sugerencia,baja,Este,2,118.3,1,0,
354,2024-02-27 13:26:18,2024-02-27 17:23:31,Queja,alta,Este,2,4.0,1,0,
355,2024-02-03 08:40:39,2024-02-03 17:21:57,Sugerencia,baja,Este,18,8.7,1,0,
356,2024-08-13 19:19:44,2024-08-14 18:35:54,Queja,alta,Norte,10,23.3,1,0,Todos encuentro habrá enero. Necesario trata mar siquiera. Puerto media será francia últimos hombre. González alto tierra.
357,2024-08-28 06:36:55,2024-08-28 07:09:47,Reclamo,alta,Centro,9,0.5,1,0,
358,2024-07-15 17:15:32,2024-07-20 19:42:56,Sugerencia,baja,Sur,15,122.5,1,0,
359,2024-05-21 10:25:11,2024-05-24 11:13:42,Queja,alta,Este,16,72.8,0,1,Ideas casi tú dirección varios gran amigos. G quien instituciones. Forma sistema sobre dónde razón.
360,2024-01-29 10:42:49,2024-02-02 14:40:26,Sugerencia,baja,Sur,3,100.0,1,0,"País baja apenas manera próximo relación hubo. Mar mar humanos vino.
Pie precisamente actual estado volver resto. Orden primer términos paz propia hemos proyectos. Solución demás lleva mira sé san."
361,2024-01-08 22:06:14,2024-01-09 08:55:21,Queja,alta,Este,18,10.8,1,0,
362,2024-10-27 00:11:37,2024-10-27 23:01:07,Reclamo,alta,Norte,10,22.8,1,0,
363,2024-09-08 17:56:24,2024-09-12 01:04:40,Sugerencia,baja,Oeste,6,79.1,1,0,
364,2024-04-10 17:23:04,2024-04-13 04:47:17,Petición,media,Oeste,12,59.4,1,0,
365,2024-07-21 02:05:21,2024-07-30 04:25:35,Petición,media,Sur,3,218.3,0,0,Particular toda esta político lugar méxico comunicación. Mis casos habría apoyo usted. Participación cuadro grupo tales.
366,2024-01-05 04:09:54,2024-01-05 16:42:34,Queja,alta,Norte,20,12.5,1,0,
367,2024-10-10 18:11:13,2024-10-13 15:55:50,Queja,alta,Sur,3,69.7,0,1,
368,2024-05-19 14:35:08,2024-05-25 16:48:01,Petición,media,Norte,20,146.2,0,1,
369,2024-04-21 05:54:09,2024-04-21 19:19:02,Petición,media,Norte,19,13.4,1,0,
370,2024-01-16 00:45:23,2024-01-16 02:18:32,Reclamo,alta,Centro,9,1.6,1,0,
371,2024-07-16 01:47:03,2024-07-16 04:21:06,Queja,alta,Este,16,2.6,1,0,Carácter nadie mi régimen tema medida. Libre día servicios llegado entonces éste nuevos entrada.
372,2024-02-11 01:45:42,2024-02-11 03:13:52,Petición,media,Centro,9,1.5,1,0,Española tener internacional bastante carrera embargo. Alta torno arte decir era vía. Políticas tal fernando gobierno modelo.
373,2024-08-15 09:50:52,2024-08-15 12:01:28,Queja,alta,Norte,20,2.2,1,0,"Sabe violencia tenemos. Partido derecho diciembre secretario sólo.
Razón mañana industria línea.
Luis juicio saber. Militar sabía fiscal gonzález rey durante."
374,2024-12-29 12:54:39,,Sugerencia,baja,Norte,7,117.1,1,0,Habla objetivo sectores recuerdo sala. Solamente martín ley. Presenta lucha durante ningún estilo p.
375,2024-11-17 01:37:47,2024-11-17 11:54:18,Sugerencia,baja,Oeste,6,10.3,1,0,
376,2024-09-22 09:13:00,2024-09-23 14:43:58,Petición,media,Sur,11,29.5,1,0,Rosa podía entrada informe oficial finalmente. Cultural forma cosas fecha. Francisco conocer p especialmente realidad le otros libros.
377,2024-09-27 23:07:55,2024-09-30 02:08:32,Reclamo,alta,Norte,10,51.0,0,0,"Uno trabajar hospital santiago aire. Señaló mucha población riesgo evitar suerte.
Mesa médico podemos crisis militares plazo. Hacer cara marco marco padre pasar j. Mar justicia blanco."
378,2024-06-03 04:46:07,2024-06-03 05:26:36,Queja,alta,Norte,4,0.7,1,0,Compañía fiscal actividad. Tanto economía fueron demasiado vio alguien tema. Interés cual función momentos dice ninguna. Sé haciendo espera tenía conocimiento.
379,2024-11-10 21:00:39,2024-11-12 05:46:44,Queja,alta,Este,16,32.8,1,0,
380,2024-02-29 04:12:25,2024-02-29 13:07:05,Reclamo,alta,Sur,15,8.9,1,0,
381,2024-02-22 18:45:38,2024-02-23 03:07:26,Petición,media,Sur,3,8.4,1,0,"Falta marcha rosa sería mujer pp.
Parecía través etc. Ministerio y contenido mano izquierda nuevos dirección."
382,2024-01-18 21:30:53,2024-01-24 15:35:04,Sugerencia,baja,Sur,17,138.1,1,0,
383,2024-06-01 04:32:33,2024-06-04 17:24:39,Petición,media,Norte,5,84.9,1,0,
384,2024-03-06 01:27:21,2024-03-17 07:32:08,Sugerencia,baja,Sur,15,270.1,0,0,"Sur i miguel cuales piel deja total cuando. Real presenta mejores acerca ocasiones.
Aquellos casa intereses quienes idea. Diario p hacer metros pueda."
385,2024-03-06 15:59:14,2024-03-07 23:54:10,Queja,alta,Este,14,31.9,1,0,"Río paciente la o hubo. Efectos parece debido especial. Claro derechos oficial. Pensar compañía madre.
Cierto resto materia estos luz. Éxito alta si tienen mercado orden."
386,2024-11-20 03:08:17,2024-11-24 08:01:22,Petición,media,Sur,17,100.9,1,0,
