ticket_id,paciente_id,fecha_encuesta,nps,csat,comentario
535,PAC-535,2024-06-07,10,5,
536,PAC-536,2024-04-10,8,3,
537,PAC-537,2024-12-06,7,3,Éste manos plan te ya creación tarde alguien.
538,PAC-538,2024-04-14,10,3,Podría estados tierra naturaleza reunión por.
539,PAC-539,2024-12-20,7,4,
540,PAC-540,2024-09-06,5,3,Oposición cabeza tener queda partido san.
541,PAC-541,2024-02-23,2,2,
542,PAC-542,2024-02-24,0,2,Sin hacia ya carácter acciones.
543,PAC-543,2024-07-25,5,3,
544,PAC-544,2024-04-14,2,3,
545,PAC-545,2024-03-18,10,4,
546,PAC-546,2024-06-03,1,3,
547,PAC-547,2024-01-31,8,4,
548,PAC-548,2024-08-11,5,4,Fiscal gonzález asociación abril rafael nuevo.
549,PAC-549,2024-12-02,10,4,
550,PAC-550,2024-02-24,6,5,
551,PAC-551,2024-10-25,3,3,Varias estudios primeros cine juego julio pública.
552,PAC-552,2024-07-23,0,1,Uso palabra bien.
553,PAC-553,2024-09-13,10,4,Casa realidad partir comunicación pasado s.
554,PAC-554,2024-07-28,0,2,
555,PAC-555,2024-03-01,8,4,Cualquier formas sabe pie nombre.
556,PAC-556,2024-02-05,8,4,
557,PAC-557,2024-10-19,7,3,González posible plazo tomar días mercado cambios.
558,PAC-558,2024-05-28,8,4,
559,PAC-559,2024-06-12,9,3,Vio europea defensa sino pensar.
560,PAC-560,2024-08-07,0,3,
561,PAC-561,2024-08-30,9,5,
562,PAC-562,2024-06-25,8,4,Efecto decisión etc cama electoral visita.
563,PAC-563,2024-07-07,8,4,Si desde etc primero ayer nueva puntos.
564,PAC-564,2024-10-11,9,4,R carta sean costa.
565,PAC-565,2024-03-02,0,3,
566,PAC-566,2024-06-02,5,4,
567,PAC-567,2024-03-27,7,3,Resulta pero dentro.
568,PAC-568,2024-10-02,10,5,Padre línea asociación.
569,PAC-569,2024-06-27,7,2,Voz país opinión popular países problema largo.
570,PAC-570,2024-07-10,0,3,Siguiente diferencia prensa imágenes estar humana diversas.
571,PAC-571,2024-12-19,4,3,
572,PAC-572,2024-01-29,8,4,Aun evitar nivel.
573,PAC-573,2024-08-20,0,2,Siquiera conocimiento tras estamos equipo minutos.
574,PAC-574,2024-05-01,9,4,
575,PAC-575,2024-10-09,9,3,
576,PAC-576,2024-07-08,8,3,Uso buscar ver asunto.
577,PAC-577,2024-05-08,8,4,Hace habría situación.
578,PAC-578,2024-03-14,10,4,
579,PAC-579,2024-09-03,4,4,Comunidad términos estos pie políticas padre que.
580,PAC-580,2024-03-23,9,4,Tampoco sueño diversas d nosotros obra figura podría.
581,PAC-581,2024-11-23,9,5,Tan historia muerto quien quién.
582,PAC-582,2024-10-26,9,4,Dar cambios sin perdido.
583,PAC-583,2024-04-26,8,3,
584,PAC-584,2024-10-01,9,4,
585,PAC-585,2024-10-10,7,4,
586,PAC-586,2024-08-20,6,3,Derecho éste cabo dios civil asunto libros.
587,PAC-587,2024-01-28,7,4,
588,PAC-588,2024-05-21,2,3,
589,PAC-589,2024-04-21,9,5,
590,PAC-590,2024-02-26,8,4,
591,PAC-591,2024-06-10,6,3,
592,PAC-592,2024-10-02,5,4,Arriba miedo aquellas club padre perdido junto.
593,PAC-593,2024-08-14,7,4,
594,PAC-594,2024-12-17,6,4,
595,PAC-595,2024-11-11,10,3,
596,PAC-596,2024-01-13,7,4,
597,PAC-597,2024-10-14,8,4,
598,PAC-598,2024-08-26,9,4,Peor mercado sea.
599,PAC-599,2024-05-18,7,3,Sala principios m estudios.
600,PAC-600,2024-09-16,8,5,
601,PAC-601,2024-03-19,7,4,
602,PAC-602,2024-03-10,8,3,
603,PAC-603,2024-12-17,9,4,
604,PAC-604,2024-06-18,9,4,
605,PAC-605,2024-10-27,9,4,
606,PAC-606,2024-03-10,5,4,
607,PAC-607,2024-01-25,8,4,
608,PAC-608,2024-03-14,8,4,
609,PAC-609,2024-10-12,5,4,
610,PAC-610,2024-12-17,10,5,
611,PAC-611,2024-03-05,10,3,
612,PAC-612,2024-12-27,9,3,
613,PAC-613,2024-10-14,7,4,
614,PAC-614,2024-05-24,10,4,Espera marzo verdad hay ciencia.
615,PAC-615,2024-12-31,8,4,
616,PAC-616,2024-09-02,2,1,
617,PAC-617,2024-11-12,2,3,Supuesto policía evitar electoral encima debía jóvenes.
618,PAC-618,2025-01-04,9,5,Ve puedo industria estas donde amor.
619,PAC-619,2024-07-28,8,3,
620,PAC-620,2024-05-12,1,2,Sueño tan trabajar viejo considera nueva.
621,PAC-621,2024-01-26,7,3,Julio yo donde usted dejó durante productos.
622,PAC-622,2024-12-01,9,4,
623,PAC-623,2024-10-18,1,4,Programas haber reforma respuesta prensa sector vivir.
624,PAC-624,2024-03-14,8,4,Mil muerto marzo algunos europa.
625,PAC-625,2024-10-27,10,5,
626,PAC-626,2024-01-11,6,4,Buscar democracia aspectos.
627,PAC-627,2024-08-01,10,5,
628,PAC-628,2024-07-23,10,5,
629,PAC-629,2024-10-30,8,4,Empresas deseo propuesta dio sería cargo.
630,PAC-630,2024-06-29,8,5,
631,PAC-631,2024-07-19,8,4,Humana esta valor.
632,PAC-632,2024-11-12,10,3,
633,PAC-633,2024-03-28,9,5,
634,PAC-634,2024-02-25,7,5,Diversos acción pedro tal tu.
635,PAC-635,2024-06-01,4,4,
636,PAC-636,2024-05-03,6,4,
637,PAC-637,2024-02-09,2,2,Durante queda b mal siempre.
638,PAC-638,2024-12-04,8,4,Campaña r que siglo nuestro vida.
639,PAC-639,2024-10-26,6,4,Bastante sabe nacional diferencia.
640,PAC-640,2024-07-03,7,4,
641,PAC-641,2024-04-12,9,4,
642,PAC-642,2024-06-13,9,5,Piel septiembre socialista don hablar.
643,PAC-643,2024-12-05,8,4,Largo vivir aquella dios seguridad ni público.
644,PAC-644,2024-11-25,7,5,Mientras pueblo nacional tuvo se.
645,PAC-645,2024-11-09,3,3,
646,PAC-646,2024-02-02,10,3,
647,PAC-647,2024-01-06,8,4,
648,PAC-648,2024-06-21,9,4,
649,PAC-649,2024-04-27,9,3,
650,PAC-650,2024-02-12,10,4,Española d ni creo cuadro grado personal.
651,PAC-651,2024-05-10,7,4,
652,PAC-652,2024-09-29,4,4,
653,PAC-653,2024-06-01,9,4,Podrá aun radio relaciones instituto acción.
654,PAC-654,2024-01-09,10,4,Ocasiones quiere tomar noviembre humano.
655,PAC-655,2024-07-07,10,5,O guerra cómo que habría reunión habrá.
656,PAC-656,2024-09-10,9,5,
657,PAC-657,2024-02-22,9,4,Características pero real podemos amigo.
658,PAC-658,2024-10-02,6,4,
659,PAC-659,2024-08-13,7,4,Personal mejores propuesta acerca sea menos causa.
660,PAC-660,2024-02-09,8,4,
661,PAC-661,2024-02-11,8,4,Comisión día porque contenido deben haya punto.
662,PAC-662,2024-07-30,8,3,Tenía dólares deseo.
663,PAC-663,2024-10-18,6,4,Operación escuela encuentro muerto palabras española.
664,PAC-664,2024-10-18,2,2,
665,PAC-665,2024-10-03,8,5,
666,PAC-666,2024-01-09,9,4,
667,PAC-667,2024-12-08,10,5,
668,PAC-668,2024-10-08,6,3,Otro octubre dejar resto mirada primeras objeto.
669,PAC-669,2024-05-24,4,4,
670,PAC-670,2024-08-15,4,3,
671,PAC-671,2024-10-05,10,5,
672,PAC-672,2024-12-24,10,3,
673,PAC-673,2024-02-12,3,2,
674,PAC-674,2024-01-09,7,4,
675,PAC-675,2024-10-08,9,4,
676,PAC-676,2024-05-20,4,2,Pudo primer algunas ciento.
677,PAC-677,2024-11-18,8,5,Nunca cambio cambios persona hacia internacional si.
678,PAC-678,2024-10-23,0,2,Centro través relaciones cambio control encuentra a ministerio.
679,PAC-679,2024-11-30,10,5,
680,PAC-680,2024-06-27,7,3,Varias grupo atención.
681,PAC-681,2024-10-29,10,4,Sueño diario salud dos.
682,PAC-682,2024-12-22,9,5,Día siendo centros diferentes.
683,PAC-683,2024-11-26,7,4,
684,PAC-684,2024-07-07,8,4,
685,PAC-685,2024-11-14,7,4,
686,PAC-686,2024-10-24,9,5,Hacia efectos él conocimiento asimismo mujeres único existe.
687,PAC-687,2024-03-01,10,5,
688,PAC-688,2024-08-16,5,3,
689,PAC-689,2024-03-17,0,2,
690,PAC-690,2024-07-28,10,5,
691,PAC-691,2024-08-12,2,3,Reunión será productos llegado junio volvió dólares aspecto.
692,PAC-692,2024-01-17,8,3,
693,PAC-693,2024-12-21,7,4,
694,PAC-694,2024-02-11,4,3,
695,PAC-695,2024-11-26,9,5,
696,PAC-696,2024-11-05,10,5,
697,PAC-697,2024-06-06,10,3,
698,PAC-698,2024-04-27,10,4,
699,PAC-699,2024-02-07,8,4,
700,PAC-700,2024-06-21,10,4,Al europea investigación hubiera conseguir.
701,PAC-701,2024-02-12,10,5,
702,PAC-702,2024-04-13,6,4,
703,PAC-703,2024-04-27,9,4,Hacen salud técnica debido ha.
704,PAC-704,2024-03-12,7,4,
705,PAC-705,2024-08-01,10,5,Respecto has muerto siete antes.
706,PAC-706,2024-09-16,9,3,
707,PAC-707,2024-05-04,9,4,
708,PAC-708,2024-08-05,4,4,
709,PAC-709,2024-09-12,10,4,
710,PAC-710,2024-03-19,10,5,Modelo nosotros plaza según materia.
711,PAC-711,2024-02-24,7,4,
712,PAC-712,2024-11-11,8,5,
713,PAC-713,2024-02-03,10,5,
714,PAC-714,2024-04-14,7,4,
715,PAC-715,2024-11-12,4,3,
716,PAC-716,2024-04-14,8,2,Manera ciencia marco los.
717,PAC-717,2024-08-19,9,5,Tener oficial corazón quería cama torno ley.
718,PAC-718,2024-06-24,8,3,
719,PAC-719,2024-09-01,5,3,Norte secretario valor razones nuestros luego.
720,PAC-720,2024-07-07,8,4,
721,PAC-721,2024-11-20,0,1,Empresas perdido todos cuadro.
722,PAC-722,2024-03-20,9,4,R semana aquella lenguaje total ninguna.
723,PAC-723,2024-11-28,10,4,
724,PAC-724,2024-04-30,5,4,
725,PAC-725,2024-04-01,10,4,Madrid rodríguez poner carácter rey corte comunidad.
726,PAC-726,2024-11-28,10,4,
727,PAC-727,2024-12-24,10,5,
728,PAC-728,2024-02-02,6,4,
729,PAC-729,2024-07-15,10,4,
730,PAC-730,2024-11-27,8,4,Libre conseguir empresas presencia presente solamente.
731,PAC-731,2024-11-13,1,3,
732,PAC-732,2024-06-18,5,4,Punto necesidad mal sino palabra hecho plaza.
733,PAC-733,2024-04-22,6,4,Serie dejó eran instituciones.
734,PAC-734,2024-08-15,8,4,M habrá hijo construcción nuestras total.
735,PAC-735,2024-07-08,8,4,
736,PAC-736,2024-11-17,7,4,
737,PAC-737,2024-04-16,8,4,Cuba grupo hechos nuevas.
738,PAC-738,2024-09-12,4,3,
739,PAC-739,2024-04-16,2,3,
740,PAC-740,,9,4,
741,PAC-741,2024-10-18,6,4,Ministro tipo voz mes voy tiempos.
742,PAC-742,2024-04-25,6,4,
743,PAC-743,2024-09-15,9,4,Tuvo salud lucha aire.
744,PAC-744,2024-11-18,8,4,
745,PAC-745,2024-08-03,5,4,
746,PAC-746,2024-02-02,1,2,Buen quería acuerdo ésta duda habría escuela.
747,PAC-747,2024-09-25,9,5,
748,PAC-748,2024-08-30,10,4,Datos poco pacientes tiempos revolución.
749,PAC-749,2024-03-03,7,2,Civil aunque manos m asunto importante.
750,PAC-750,2024-10-17,5,3,
751,PAC-751,2024-08-28,0,2,
752,PAC-752,2024-06-27,0,2,
753,PAC-753,2024-12-03,0,2,Ayer ojos cabo sangre metros.
754,PAC-754,2024-11-29,0,2,
755,PAC-755,2024-08-10,9,4,
756,PAC-756,2024-08-20,10,5,Fecha distintos valor además.
757,PAC-757,2024-04-22,0,3,Prensa antes memoria tampoco cierto recuerdo.
758,PAC-758,2024-12-07,8,4,Debe resultados habían precisamente o presidente universidad.
759,PAC-759,,6,2,
760,PAC-760,2024-10-16,0,2,
761,PAC-761,2024-07-13,8,5,
762,PAC-762,2024-10-15,4,4,
763,PAC-763,2024-10-09,8,3,Punto padres ver algo temas corte junto respuesta.
764,PAC-764,2024-04-22,3,3,Un al siguiente asunto.
765,PAC-765,2024-08-17,0,3,
766,PAC-766,2024-06-01,10,4,Rafael paciente mujeres universidad mientras ejemplo técnica.
767,PAC-767,2024-11-09,9,3,
768,PAC-768,2024-11-16,8,4,
769,PAC-769,2024-10-14,9,5,Trabajar sin común joven sentido varios mar elecciones.
770,PAC-770,2024-08-20,9,3,
771,PAC-771,2024-02-03,9,5,
772,PAC-772,2024-06-04,0,3,U central mira viaje.
773,PAC-773,2024-06-16,9,4,Existen pasado encuentra m lópez vida.
774,PAC-774,2024-12-26,2,2,
775,PAC-775,2024-01-20,4,3,
776,PAC-776,2024-09-14,10,5,Grupos sentido ellos sigue san camino.
777,PAC-777,2024-07-16,4,3,Imagen cierta bastante fue tema habla próximo don.
778,PAC-778,2024-02-24,7,3,
779,PAC-779,2024-10-28,9,5,
780,PAC-780,2024-06-13,8,4,
781,PAC-781,2024-06-25,8,5,
782,PAC-782,2024-04-27,9,4,Participación menor medio demasiado bastante generales demás cada.
783,PAC-783,2024-10-08,7,4,
784,PAC-784,2024-04-05,10,4,Primeros nuevos siguientes parece porque historia.
785,PAC-785,2024-04-14,3,3,
786,PAC-786,2024-08-28,8,4,Fuerza llegar esa allá minutos cine radio u.
787,PAC-787,2024-03-12,10,5,Todas mirada grupos victoria menor haber tiempos.
788,PAC-788,2024-10-01,8,4,N país alguien s unas.
789,PAC-789,2024-11-09,5,4,Es deja violencia tan santa estar oficial toda.
790,PAC-790,2024-06-16,10,4,
791,PAC-791,2024-02-07,4,3,
792,PAC-792,2024-05-17,8,3,
793,PAC-793,2024-12-01,4,4,Banco haber papel.
794,PAC-794,2024-03-02,9,4,Salida calle cosas jefe.
795,PAC-795,2024-06-25,10,4,
796,PAC-796,2024-05-13,10,4,Sería lado tan tiene una prensa además comercio.
797,PAC-797,2024-03-06,9,4,S seis parte cuerpo vuelve vamos radio.
798,PAC-798,2024-01-05,10,4,
799,PAC-799,2024-03-01,10,4,Posibilidad república estado conjunto contenido torno.
800,PAC-800,2024-11-25,9,4,
801,PAC-801,2024-11-25,9,5,
802,PAC-802,2024-03-13,0,3,Mes apoyo empresa encuentro resulta industria.
803,PAC-803,2024-03-31,9,5,
804,PAC-804,2024-10-29,8,4,
805,PAC-805,2024-11-30,8,5,
806,PAC-806,2024-07-05,6,3,
807,PAC-807,2024-10-21,7,3,
808,PAC-808,2024-03-08,2,2,
809,PAC-809,2024-07-06,6,4,
810,PAC-810,2024-11-24,4,3,Poder g revolución.
811,PAC-811,2024-03-12,10,3,
812,PAC-812,2024-04-23,6,3,
813,PAC-813,2024-01-06,8,4,
814,PAC-814,2024-03-26,10,2,Cuyo años cualquier dónde paz mira.
815,PAC-815,2024-10-18,7,3,
816,PAC-816,2024-08-31,6,3,Contrario consecuencia garcía camino campo.
817,PAC-817,2024-04-14,1,2,
818,PAC-818,2024-06-24,9,4,
819,PAC-819,2024-10-20,4,3,
820,PAC-820,2024-08-25,10,4,Lo bien cara da democracia defensa haber.
821,PAC-821,2024-02-15,9,4,
822,PAC-822,2024-03-25,8,4,
823,PAC-823,2024-09-22,3,3,Llama ese arte existencia calle nuestra arriba años.
824,PAC-824,2024-03-29,2,3,Pueden acciones del ocho central trabajadores juez.
825,PAC-825,2024-08-14,8,4,
826,PAC-826,2024-09-29,4,2,
827,PAC-827,2024-08-18,7,3,
828,PAC-828,2024-06-25,7,5,
829,PAC-829,2024-03-14,10,5,
830,PAC-830,2024-03-02,8,5,Sido momento fuentes.
831,PAC-831,2024-10-13,9,4,Sueño problema cabo.
832,PAC-832,2024-09-27,1,3,
833,PAC-833,2024-05-31,6,3,Misma según queda nuestra distintos m niño.
834,PAC-834,2024-06-03,9,4,
835,PAC-835,2024-04-03,8,3,Soy oposición parte.
836,PAC-836,2024-08-15,8,5,
837,PAC-837,2024-04-19,9,3,Es meses atención conocimiento construcción madrid grupo sectores.
838,PAC-838,2024-04-26,10,4,
839,PAC-839,2024-06-15,4,3,
840,PAC-840,2024-10-18,0,2,
841,PAC-841,2024-09-16,6,4,
842,PAC-842,2024-11-12,9,4,
843,PAC-843,2024-05-01,9,4,
844,PAC-844,2024-06-03,9,3,Justicia supuesto pasar.
845,PAC-845,2024-11-18,9,5,
846,PAC-846,2024-06-29,10,4,
847,PAC-847,2024-07-30,5,4,Debido siete creo.
848,PAC-848,2024-04-23,6,3,Actividad derecho televisión europea.
849,PAC-849,2024-04-08,8,4,
850,PAC-850,2024-10-04,9,4,Dirección mientras afirmó menor ambos centro n.
851,PAC-851,2024-09-09,10,4,
852,PAC-852,2024-09-03,1,2,
853,PAC-853,2025-01-02,10,5,Formas especialmente parte amor relación.
854,PAC-854,2024-10-23,0,1,
855,PAC-855,2024-05-25,8,4,Políticos club noviembre blanca nos hombre parís lleva.
856,PAC-856,2024-10-16,7,5,Proyectos ocho estoy mucha.
857,PAC-857,2024-01-29,9,4,
858,PAC-858,2024-12-31,10,4,Tiempo ojos primeros proyectos estuvo sociedad.
859,PAC-859,2024-10-05,6,4,Haber tiempos tema capital alto.
860,PAC-860,2024-10-13,4,4,Lucha lucha mismos armas tenían los san.
861,PAC-861,2024-07-25,8,3,
862,PAC-862,2024-12-16,9,4,
863,PAC-863,2024-01-19,5,4,
864,PAC-864,2024-02-18,8,4,
865,PAC-865,2024-05-08,9,5,
866,PAC-866,2024-01-31,10,5,
867,PAC-867,2024-01-30,5,3,
868,PAC-868,2024-10-15,10,5,
869,PAC-869,2024-05-08,8,3,Público prensa diario.
870,PAC-870,2024-04-11,8,4,
871,PAC-871,2024-02-22,8,4,Semana hombre produce camino.
872,PAC-872,2024-12-16,9,4,Elementos tema gente.
873,PAC-873,2024-03-28,9,4,
874,PAC-874,2024-02-07,9,4,
875,PAC-875,2024-02-05,7,4,
876,PAC-876,2024-05-30,3,3,
877,PAC-877,2024-11-27,8,4,Tales tengo acciones programa evitar mayo dice.
878,PAC-878,2024-02-13,8,5,República busca mucha esto distintos energía pablo evitar.
879,PAC-879,2024-03-29,5,4,Autoridades busca cambio generales estados final.
880,PAC-880,2024-08-20,0,2,Lejos tiempo centro nadie esta unos posible cuba.
881,PAC-881,2024-08-20,9,5,Siquiera nos algo prensa nuevos presente hasta.
882,PAC-882,2024-05-11,10,5,
883,PAC-883,2024-03-30,9,4,
884,PAC-884,2024-11-18,5,2,
885,PAC-885,2024-09-13,2,4,Pasa chile uno aspecto.
886,PAC-886,2024-11-28,6,4,
887,PAC-887,2024-10-09,7,4,
888,PAC-888,2024-07-30,3,3,
889,PAC-889,2025-01-05,5,4,
890,PAC-890,2024-03-18,7,5,
891,PAC-891,2024-05-13,8,4,Noviembre imposible público durante proyecto profesional ningún doctor.
892,PAC-892,2024-12-28,5,3,
893,PAC-893,2024-04-19,8,4,
894,PAC-894,2024-06-03,10,4,
895,PAC-895,2024-09-14,10,4,
896,PAC-896,2024-02-23,4,3,Muerte r supuesto millones.
897,PAC-897,2024-02-22,10,4,
898,PAC-898,2024-12-19,9,2,Marco llama congreso equipo económico les.
899,PAC-899,2024-12-11,8,4,
900,PAC-900,2024-07-23,9,4,
901,PAC-901,2024-03-18,9,4,
902,PAC-902,2024-04-29,6,4,
903,PAC-903,2024-06-19,9,4,Reforma parte media programa n local vamos.
904,PAC-904,2024-03-20,8,4,Tales humanos poco llamado barcelona hermano.
905,PAC-905,2024-12-15,4,4,
906,PAC-906,2024-06-19,9,3,
907,PAC-907,2024-06-14,8,4,Voluntad ocasiones hace visto aun domingo un.
908,PAC-908,2024-01-09,7,4,
909,PAC-909,2024-07-22,8,5,
910,PAC-910,2024-12-16,6,4,
911,PAC-911,2024-12-13,1,3,
912,PAC-912,2024-05-13,10,3,
913,PAC-913,2024-03-18,8,5,Congreso teoría francia piel todos tal caso.
914,PAC-914,2024-08-29,10,4,
915,PAC-915,2024-06-01,9,5,
916,PAC-916,2024-03-03,10,4,
917,PAC-917,2024-03-26,9,4,
918,PAC-918,2024-04-21,9,4,
919,PAC-919,2024-07-29,9,4,
920,PAC-920,2024-06-20,4,3,Cuya partido general busca muy llevar ii.
921,PAC-921,2024-12-01,10,4,
922,PAC-922,2024-12-19,10,5,
923,PAC-923,2024-03-25,9,4,Información tiempo zonas psoe curso.
924,PAC-924,2024-11-11,5,4,Pueden cada contrario ese.
925,PAC-925,2024-08-02,7,5,
926,PAC-926,2024-11-25,8,4,
927,PAC-927,2024-12-30,8,3,Mismos pedro madrid.
928,PAC-928,2024-11-24,10,4,
929,PAC-929,2024-02-01,6,3,
930,PAC-930,2024-02-22,8,4,
931,PAC-931,2024-04-21,10,4,
932,PAC-932,2024-06-03,7,2,
933,PAC-933,2024-03-20,9,4,Temas mesa social la hermano régimen operación.
934,PAC-934,2024-05-09,9,4,
935,PAC-935,2024-10-25,6,4,Reforma centro todas juan.
936,PAC-936,2024-11-09,8,4,
937,PAC-937,2024-10-18,10,5,
938,PAC-938,2024-06-11,10,4,
939,PAC-939,2024-05-06,8,3,Partes qué prueba cómo cualquier.
940,PAC-940,2024-12-14,10,5,
941,PAC-941,2024-09-23,3,4,
942,PAC-942,2024-07-26,8,3,Padres sea trabajo se razón hoy meses.
943,PAC-943,2024-07-06,9,3,
944,PAC-944,2024-10-28,10,5,Lenguaje médico producción como siglo salida tiempos.
945,PAC-945,2024-09-25,9,4,
946,PAC-946,2024-12-28,9,5,
947,PAC-947,2024-08-21,9,5,
948,PAC-948,2024-06-01,0,2,
949,PAC-949,2024-01-17,8,3,
950,PAC-950,2024-10-24,9,5,Finalmente obra amigo color ayuda peor superior.
951,PAC-951,2024-09-07,4,3,
952,PAC-952,2024-03-09,8,5,
953,PAC-953,2024-08-11,7,5,
954,PAC-954,2024-03-07,10,3,
955,PAC-955,2024-10-08,8,4,
956,PAC-956,2024-08-23,9,3,
957,PAC-957,2024-02-01,7,5,
958,PAC-958,2024-07-02,6,3,
959,PAC-959,2024-08-15,5,3,
960,PAC-960,2024-11-27,0,2,
961,PAC-961,2024-12-17,8,4,
962,PAC-962,2024-04-11,6,3,
963,PAC-963,2024-06-21,9,4,Actividad plan importantes como.
964,PAC-964,2024-10-17,8,5,Presenta años septiembre ciudad democracia.
965,PAC-965,2024-10-21,9,4,Lejos vino quedó n.
966,PAC-966,2024-05-18,2,2,
967,PAC-967,2024-08-31,10,5,Cara nunca análisis investigación.
968,PAC-968,2024-05-31,1,3,
969,PAC-969,2024-05-08,1,3,
970,PAC-970,2024-01-11,0,3,
971,PAC-971,2024-04-17,0,3,
972,PAC-972,2024-01-04,10,4,
973,PAC-973,2024-06-20,6,3,
974,PAC-974,2024-09-29,9,4,
975,PAC-975,2024-04-12,7,4,
976,PAC-976,2024-09-09,8,4,
977,PAC-977,2024-05-31,1,3,Nuestra próximo derecha aire mal sector.
978,PAC-978,2024-11-02,8,5,Vida ciudad gracias.
979,PAC-979,2024-02-14,9,5,
980,PAC-980,2024-02-21,10,5,
981,PAC-981,2024-11-19,8,5,
982,PAC-982,2024-10-23,8,5,Todo muerto armas palabras luis otras del diciembre.
983,PAC-983,2024-12-09,4,4,
984,PAC-984,2024-06-14,8,4,Instituto buscar importante decir muerte eran.
985,PAC-985,2024-05-18,7,4,Dicen misma consejo está origen trata psoe.
986,PAC-986,2024-04-13,7,5,
987,PAC-987,2024-02-01,7,4,Pesetas mano américa médico esos.
988,PAC-988,2024-10-19,7,3,
989,PAC-989,2024-03-09,8,4,Fútbol están cultura obstante ese.
990,PAC-990,2024-06-06,9,5,
991,PAC-991,2024-06-23,9,4,
992,PAC-992,2024-06-03,1,2,Encontrar josé este sur.
993,PAC-993,2024-04-09,10,5,
994,PAC-994,2024-06-07,9,4,Donde cargo usted actitud teoría ayuda debido.
995,PAC-995,2024-09-03,8,4,Nuevo una político entonces decir proyectos.
996,PAC-996,2024-07-27,9,4,
997,PAC-997,2024-03-29,9,3,
998,PAC-998,2024-11-02,10,5,Aquí acto dice haciendo diez sistemas.
999,PAC-999,2024-05-28,10,3,
1000,PAC-1000,2024-04-11,6,4,
1001,PAC-1001,2024-09-20,2,2,
1002,PAC-1002,2024-12-01,10,5,
1003,PAC-1003,2024-05-21,8,4,Llega éxito relación mismos hacen hacía campo.
1004,PAC-1004,2024-11-22,8,5,Orden región pero j personas hoy santa marco.
1005,PAC-1005,2024-12-19,6,4,
1006,PAC-1006,2024-09-15,10,4,Cierta estudios vamos capital total luego.
1007,PAC-1007,2024-08-07,8,4,Exterior valor espera.
1008,PAC-1008,2024-10-20,6,3,
1009,PAC-1009,2024-11-20,9,4,
1010,PAC-1010,2024-11-19,9,4,
1011,PAC-1011,2024-10-02,10,5,
1012,PAC-1012,2024-05-04,10,4,
1013,PAC-1013,2024-07-01,0,1,
1014,PAC-1014,2024-06-06,10,4,
1015,PAC-1015,2024-03-09,0,3,
1016,PAC-1016,2024-01-23,6,3,Tener lo análisis lado ciencia j puede.
1017,PAC-1017,2024-12-20,5,4,
1018,PAC-1018,2024-08-16,8,5,
1019,PAC-1019,2024-03-22,10,3,
1020,PAC-1020,2024-07-13,9,5,Grande usted un.
1021,PAC-1021,2024-10-02,3,3,
1022,PAC-1022,2024-04-13,10,4,
1023,PAC-1023,2024-03-02,10,2,
1024,PAC-1024,2024-12-04,8,3,
1025,PAC-1025,2024-12-25,5,2,
1026,PAC-1026,2025-01-03,8,4,
1027,PAC-1027,2024-01-25,8,3,Hacer estudios mi suficiente.
1028,PAC-1028,2024-08-08,9,4,
1029,PAC-1029,2024-11-12,6,5,
1030,PAC-1030,2024-02-12,6,4,
1031,PAC-1031,2024-10-28,10,4,Tendrá poco curso el industria conjunto distintas.
1032,PAC-1032,2024-09-04,8,4,
1033,PAC-1033,2024-05-31,7,4,
1034,PAC-1034,2024-09-20,7,4,Fuerzas claro recuerdo contra estamos pese ir.
1035,PAC-1035,2024-09-30,9,4,Larga tenían tribunal victoria misma.
1036,PAC-1036,2024-07-09,9,4,Señora unión material aun fuerza.
1037,PAC-1037,2024-07-15,8,4,
1038,PAC-1038,2024-10-29,9,5,
1039,PAC-1039,2024-07-19,10,4,
1040,PAC-1040,2024-06-06,0,3,Cabo está estaban salir algún.
1041,PAC-1041,2024-07-08,9,4,
1042,PAC-1042,2024-12-22,7,4,Primer solamente toma mayores porque.
1043,PAC-1043,2024-07-22,8,4,
1044,PAC-1044,2024-03-16,9,4,Pocos deseo río importante ni pesar popular.
1045,PAC-1045,2024-04-08,3,2,Proyecto madre actividades ejemplo algunas debe cabeza.
1046,PAC-1046,2024-07-18,8,4,
1047,PAC-1047,2024-06-08,6,4,Producción cosa frente modo público tras.
1048,PAC-1048,2024-01-18,10,5,
1049,PAC-1049,2024-12-27,6,3,
1050,PAC-1050,2024-08-06,2,3,
1051,PAC-1051,2024-09-21,4,3,Democracia más forma.
1052,PAC-1052,2024-06-22,0,3,
1053,PAC-1053,2024-04-22,8,2,Posible hospital dan pablo principio.
